Database ID,Date,Title,Filename,Sub Title,FirstLine,Category,Sub-Category,Sub-Sub_Category,Engineers,Station ID,Summary Description,Comments,Dating Notes
19640613L,"June 13, 1964","Football Game Parade Formations, Renting Tux; Band  /  Boy Scout Stories; Boy Scout Hat",1964_06_13_2_Scout_Stories.mp3,,,Radio,Limelight Show,,,,,Possibly rerun from May,
19640617W,"June 17, 1964",Back From Maine Vacation,1964_06_17_Maine.mp3,,,Radio,WOR Show,,,Speaking of Junk - this is WOR,"Returning from a 2 week vacation in Maine Shep talks about Maine comparing it to Sixth Avenue at times.

There is a town in Massachusetts along the Turnpike called Tolland. Turnpikes are for people who hate traveling. They get you into a car and take you where you want without having to stop.

Drinking beer, cans vs bottles.

Driving through the primevil wilderness of Maine. He listens to his own show while driving along. Passing by the shacks on the side of the road, made up of old Pepsi signs nailed together with a car out back sinking into the mud. Masculine and Feminine names for cars. 

Traveling through different areas from state to state or country to country. The back woods of the Northern areas of the country are hit by poverty. 

On the back of the shack is a tall antenna so they can pick up the distant TV signals. What do real hillbillies think of the Beverly Hillbillies.",,
19640618W,"June 18, 1964",Boy Scout Camp,1964_06_18_Scout_Camp.mp3,,,Radio,WOR Show,,,Speaking of inflatable people - this is WOR - AM and FM New York,"""Did I hear Ed Petit say there is nobody happier than a boy going to camp?""
Shep say going to camp is fun in theory, but in practice it's a lot of poison ivy and snakes. He compares it to New York where you se pictures of the city at dusk and people running on the beaches. The never show the guy at 4:00 in the morning driving around the block looking for a parking space in a 1958 Ford.
Life is difficult in New York. Just getting a note in your mailbox that there is a package for you at the post office. This means you have to take two weeks off having to find the post office and then being turned away because you don't have the right identification.

Shep talks about inflatable girls. Are there going to be inflatable men? He tells about how he predicted this back in his early days during one of his all night shows.

Shep tells the story of how he go to go to Scout Camp when he was 12. There was a contest in scouts during the annual jamboree. The three scouts that tied the best knot, built the best canoe, etc. would get to go. Shep displayed his two tube receiver that he had build and it was a hit, so he was selected to go. The list of stuff he needs to take with him comes in the mail and the family goes into hock getting this stuff together. Waterproof match box, Ax, mattress ticks, duffle bag, and more.

Going seems like fun, but actually getting on the bus to leave is a deteriorating experience. ""I'm about to go to camp with everybody who hit me!"" It seems like everybody knows each other and he's the only stranger. 

Two weeks of unadulterated torture!""",,
19640620L,"June 20, 1964","Summer Solstice - Rader in the Florida Swamps, Red Garter Dixieland Band / Summer Job, Toledo Mudhens Play-by-Play",1964_06_20_The_Swamp_and_Mudhen.mp3,,,Radio,Limelight Show,,,,"Summer Solstice - Rader in the Florida Swamps, Red Garter Dixieland Band / Summer Job, Toledo Mudhens Play-by-Play


Shep starts out the second hour of this show by telling a tale about hunting crayfish in the swamp near his home. One day Shep, Flick, Schwartz, and Bruner set out to the swamp and instead of catching crayfish, they come up with a Water Moccasin.
 
Next, they go swimming in the swamp and come face to face with a Mudhen, which leads into the story about baseball and the legendary Toledo Mudhens for whom he did play by play in his early career.",Limelight Show,
19640621W,"June 21, 1964",Boy Scout Camp,,,,Radio,WOR Show,,,,,,Probably 6/19 since 6/21 is a Sunday and there is no shoe listed for 6/19
19640622W,"June 22, 1964",Big Band Remote - The Theremin,1964_06_22_Remote_Broadcasts.mp3,,,Radio,WOR Show,,Jim,,,,
19640623W,"June 23, 1964",Summer Madness Hits World's Fair,1964_06_23_Worlds_Fair_Madness.mp3,,,Radio,WOR Show,,"Walt, Ed",,"Shep checks his voluminous files to see what he talked about on the show from a year ago. He spoke of Summer Madness.
World of communication - never knowing what's next in the news. 
The Worlds Fair - 
The Bell Telephone exhibit where none of the phones worked. And there was no one to complain to.
The GE exhibit - Carousel of Progress - breaks down.
Labor disputes at the Fair. Excessive charges for small repairs.",The show is interrupted in the first few minutes by a news bulletin regarding the exploding of the Macy's barge during the annual fireworks display.,
19640627L,"June 27, 1964",Laying Wire; Red Garter Dixieland Band / Personal Radio Hell - Hillbilly Hit Parade,1964_06_27_1_Laying_Wire.mp3,,,Radio,Limelight Show,,Marty,,,,
196406ddWa,June 1964,Casey at the Bat,,,,Radio,WOR Show,,,,,,"[GH] possibly 8-14-64

There is a show dated and pretty well confirmed as 4-24-1963. Is this a diff show or rerun of that one?"
196406ddWc,June 1964,Night Crawlers - Spring People; Worm Biz,,,"humming, then ""I'll tell you, I blossom in the Spring...""",Radio,WOR Show,,Ed (who has seen night crawlers),"Speaking of rocks this is, speaking of worms this is WOR AM & FM New York","Hamilton, Ontario - Worlds oldest beatnik & the night crawler case
Grow your own worms & old sparky 
Tricks and tips for budding worm aficionados",,Gary Hines lists this as May 1964
196406ddWd,June 1964,Aggressive Nature of Man,,,,Radio,WOR Show,,,,"""I think what I've decided to do is perhaps a revolutionary move in a very very profound sense... but I have decided to quit goofing around. I have decided that from here-on in, in my life, I am going to build a giant edifice. I am going to work with the blocks of time... of course you have to look at that symbolically. Time in this case being the raw clay of existence and I will pat each small hour, each tiny minute, each fleeting second into a thing of beauty. I will pat it together with the hands, see - and then I'll put the next second on top... of course these things often have a way of going awry."" 

""How many movies have you seen in the last 5 years telling you war is bad? None of the movies focus on why did the war start?"" 
Hand grenades - throwing them in the army and their use in Chicago to help collect ""insurance"" against their use on a business. Mr. Schwartz of Schwartz's cleaners misses a payment and ends up owning a hole in the ground.

A London Times article on studies of animal aggression inspire Shep to discuss this topic.

""Animals from the hippopotamus to the ant have for various reasons aggressive traits. But the species which shows up worst in biological research on animal aggression is Homo Sapiens. Only in man is aggression so uncontrolled as to lead to wholesale killing within a species.""

""As the animal goes higher up the scale in intelligence, he becomes more aggressive for his own sake.""

""Non-human animals seldom kill one another under normal conditions in the wild. Fighting is ritualized.""

Ritualized fighting according to strict rules... Like a boxing match... Aggression as a means of establishing social rank...

Why would we kill one another, whereas the other animals don't.
We share with the animal kingdom - primal fear.

The ideal would probably be to copy those species which have ritualized aggression to the point of making threats without coming to blows.

""What a fascinating creature we are... Keep your knees loose and occasionally sharpen your finger nails!""",Friday show sometime from June 1964,Gary Hines lists this as May 1964
196406ddWe,June 1964,Myths,,,,Radio,WOR Show,,,,,,
196406ddWg,June 1964,Truck Spills,,,,Radio,WOR Show,,,,,,
19640701W,"July 1, 1964",Introduction to Classical Music - High School Orchestra,,,,Radio,WOR Show,,,,"Mr Chuckie

A kid in the high school orchestra: an introduction to reality. 
""Marijuana in the Wheaties!"" 
Betty Bowen on the string bass, playing Tchaikovsky, memories of the school orchestra.",,
19640702W,"July 2, 1964",Peeping Tom,,,,Radio,WOR Show,,,,,,
19640703W,"July 3, 1964",4th of July in the Army,,,,Radio,WOR Show,,,,,,
19640704L,"July 4, 1964","Patriotism, Fireworks Stories - The Dago Bomb / Little Old Lady Shot; Life's Subtleties",,,,Radio,Limelight Show,,,,"1st Hour
Shep and the fans sing happy birthday to the United States in honor of the 4th of July. He has spent the day listening to the radio and is amazed that practically nothing is being played in celebration.

Shep talks of the nuttiness of which Patriotism is composed.
Shep talks about the fireworks stand his father had each year, about Mr. Bruner and the Dago Bomb that fell over. He tells about the fourth of July fireworks display that the 'old man' put on every year and about the one that didn't go quite as expected... almost burning down Roosevelt High School.

Red Garter Dixieland Band - ""When Johnnie Comes Marching Home"", ""Over Hear, Over There"", ""Hello Dolly"" and others.","1st Hour
These are early versions of stories used in ""The Great American Fourth of July and Other Disasters"" Mr Bruner was replaced by Ludlow Kissel. The version with Lud Kissel appeared as ""Ludlow Kissel and the Dago Bomb that Struck Back"" in Playboy.",
19640706W,"July 6, 1964",Monsters in Michigan,1964_07_06_Monsters_in_Michigan.mp3,,,Radio,WOR Show,,,Speaking of the jungle atmosphere this is WOR AM & FM New York,"Summer and the origins of Manhind
Voodoo belief after 15 minutes of tropical jungle experience
Buildings reflect our atitudes toward our lives
Donald Lake, Michigan",,
19640707W,"July 7, 1964",Smoker At The Legion Hall,1964_07_07_Scout_Benefit.mp3,,,Radio,WOR Show,,,,,,
19640710W,"July 10, 1964","Hibernation, The Sack",1964_07_10_Hibernation.mp3,,,Radio,WOR Show,,,,,,
19640711L,"July 11, 1964","Covering Political Conventions; Red Garter Dixieland Band / More on Elections, Rain God, Smoky Joe",1964_07_11_2.mp3,,,Radio,Limelight Show,,,,"1st Hour
Shep holds a pseudo convention in the Limelight! 

Election politics of dry towns that boarder wet towns (Bristol, Tenn.?) Smoky Joe's strong arm politics, money talks nobody walks.

Red Garter Band

2nd hour- A great picture is painted, ""Have you ever had the feeling that you are  some forgotten actor in a gigantic pageant; where everybody has  fantastic lines and a great script; and you have just been told to go  out and ad-lib; and they say ad-lib on cue; and then they forget to  tell you what the cue is . . ."" 

Shep talks about accidents in time, that the breaks are always given to  the other guy. And how some technicians at various transmission relay stations get their revenge.

'Mexican Museum erects huge idol, interest in ancient rain God overshadows elections' according to the New York Times. What if the average man observed an actual mythological happening? 

Finally an ARMY story about elections in the military.",Shep predicts the future election of an actor as a president (again).,
19640717W,"July 17, 1964",Shrimp and Lobster,,,,Radio,WOR Show,,,,,,
19640718L,"July 18, 1964",Paycheck Mistake,1964_07_18_Paycheck_Mistake.mp3,,,Radio,Limelight Show,,,,,,
19640720W,"July 20, 1964","The Uncaring Universe - A Scary World, Aircraft Carrier",1964_07_20_Aircraft_Carrier.mp3,,,Radio,WOR Show,,,,,,
19640721W,"July 21, 1964","Shit Hits The Fan, Be Prepared, and Other Slogans",1964_07_21_Empty_Slogans.mp3,,,Radio,WOR Show,,,,,,
19640724W,"July 24, 1964","Insidious Pain, First Night in the Open Hearth",1964_07_24_Steel_Mill.mp3,,,Radio,WOR Show,,,,,,
19640725L,"July 25, 1964","Church Remote, Female Cretins on a Bus / Shep's birthday, Army - Climbing Poles, Air Show",1964_07_25_1.mp3,,,Radio,Limelight Show,,,,,,
19640801L,"August 1, 1964",MISSING SHOW,,,,Radio,Limelight Show,Missing Show,,,None,,
19640804W,"August 4, 1964",Slobus Americanus,1964 08 04 Slobs.mp3,,,Radio,WOR Show,,Skip,,"Shep discusses slobism. Some of the topics he talks about:

The turtle with the plastic shell. 
Life is like silly putty because it assumes any shape you want, but it always returns to the original lumpy shape.

A  barber in Texas refuses to give crew cuts to men unless they have a note from their wives.

The Sultan of Zanzibar fails his drivers test.

Favorite words and expressions of the slob

Slobs at the 1963-64 New York Worlds Fair

And more slobism - Shep moves quickly from one slob topic to another.",,
19640805W,"August 5, 1964","Kazoo & Don Marquis, Face on Barroom Floor, Poetry and the Hellbound Train",,,,Radio,WOR Show,,,,,,
19640808L,"August 8, 1964",MISSING SHOW,,,,Radio,Limelight Show,Missing Show,,,None,,
19640813W,"August 13, 1964","Shep At Business Lunch, Brits in Ad World",1964 08 13 Filling In On Morning Show.mp3,,,Radio,WOR Show,,Tony,,,,
19640813Wa,"August 13, 1964",Vic and Sade (AM fill in show for PLH),1964 08 13 Filling In On Morning Show.mp3,,,Radio,WOR Show,,,,,,
